57,What a disappointment!,Michael Cesar,"I really expected more of this movie after Captain America: Winter Soldier able to balance drama, action and humor in the same movie, I thought it would not make old mistakes. But it was not what I saw. The biggest mistakes of Avengers 2: Humor exaggerated, forced romance between Banner and Natasha, ridiculous death of Quicksilver, HORROSOSO villain who does not boot fear anyone, and many other bad things, Hawk type in the movie just to make pose, show family Hawkeye ... After this bad film, I am disappointed with Marvel and with low expectations pros upcoming releases. I, who am more a fan of Marvel than DC, I'm beginning to think that DC will dominate cinemas",18 May 2015
58,Another Monumental Marvel Movie!,rannynm,"The Avengers assemble once again go up against a new corrupt, A.I. Ultron (James Spader). As the troupe pursue their mission, we're given a deeper understanding of our favorite super heroes. <br><br>There are not enough words in the world to express how happy I am. As a Marvel fan, this film showcases some of my favorite comic book characters together in one plot line in a bigger and better way. When you are dealing with a sequel, as a filmmaker, you're pretty much trying to top yourself. Thankfully, the filmmakers have out done themselves here. We're given a superior conflict, more characters and action beyond epic proportions. <br><br>I love this movie not only because it's a phenomenal Marvel film, but also an outstanding film in general. A movie is supposed to grab the audience and transport them to a universe with characters that not only we look up to but also identify with. Marvel has successfully created this reality. Every time I see a Marvel logo on a movie poster I'm excited to be sent back, once again, into their universe. <br><br>Marvel is a genius entertainment company because they establish their characters in previous films. The Avengers are the protagonist. Every character is given their moment in the lime light but, they are not the main focus. They all share the screen and have their own personal conflict, yet they respond as team. That is not to say that there is no character development, there is. Former story lines help save time so that the writers can focus on perfecting the current story. This also leads to much stronger relationships between the characters. <br><br>For people who have no history with Marvel films, I suggest that you see some of the previous films that feature the Avengers. The reason is that you may miss a connection with the characters that can be resolved by watching previous films. Although you will enjoy the action and story even without seeing the previous films, the inside jokes and interactions between characters become funnier when you understand the past. <br><br>The action in this film is awesome! The word awesome is a very primitive word, but it explains everything. While I love to go to the movies and appreciate storytelling and 3 dimensional characters, there are times when I just want to see things go boom! Every Avenger, with his or her different abilities, works together and kicks butt. An example of this is when Thor hits Captain America's shield and causes a devastating explosion. You have to see it to believe it.<br><br>My favorite character is, Vision (Paul Bettany) an android created by Ultron. Bettany is originally the voice of J.A.R.V.I.S., Tony Stark's (Robert Downey, Jr.) A.I. companion. Bettany uses his fantastic voice to create Vision. I was excited when I heard he was going to be a new addition to the Avengers team. Not only is the acting and personality spot on, but the costume design is beautiful. <br><br>There are so many scenes that I adore, but my favorite is when the Avengers, ""get acquainted"" with Vision for the first time. This is the second A.I. the group has encountered and they're unsure if they can trust him. Vision is uncertain himself and gives a speech on why it doesn't matter because they all want to stop Ultron. At the end of his speech there is a comedic pay-off that shows which side Vision is truly on. <br><br>The moral of the film is, ""The way to peace is not destruction."" Ultron is built for one reason - to create peace in our time. Ultron is confused on how to fulfill that mission and believes the only way to achieve his goal is to wipe out the human race and start over. However, Ultron underestimates the soul of man. <br><br>I give this 5 out of 5 stars and recommend it to 11- to 18 year- olds. There is language and intense action that younger kids might not be able to handle. Check out this film in theaters May 1 and remember, a true Marvel fan stays to the end of the credits.<br><br>Reviewed by Keefer B., KIDS FIRST! Film Critic. For more reviews by youth, go to kidsfirst dot org.",29 April 2015
59,Avenging Always,Jen (zaileia),"The second outing of Whedon's Avengers is bound to be compared to the first, but I cannot help but simply see this movie as a bridge between the first and the third that is yet to come. Don't get me wrong, I loved this movie, but as is inevitable with ongoing series the middle part is a lot of continuation and no resolve. The opening dives straight into the action without any prelude as to how the team have reassembled after the events of Iron Man 3, Cap 2 and Thor 2. The audience are left to assume that at some point between Iron Man 3 and this movie Tony Stark decided to rebuild the Avengers after Shield went down, thus donning his armour once more. With a few episodes of Angents of Shield still to air perhaps we will get a more thorough explanation but for now one can only conclude that Stark was the driving force of the idea and Cap the elected leader. The Maximoff twins are well executed away from the forbidden mutant element, the Avengers following Coulson's terminology of enhanced persons and dancing around the potential connection to the Inhumans that we may see in the future. Without giving too much away I'll briefly touch on the romantic entanglements portrayed, the main twist meaning that many a Barton/Romanov shipper are to be disappointed. I however found the development of Barton's character to be endearing and by the end of the movie was cheering on Hawkeye more than any other Avenger, now desperate for a solo outing for the character (TV series anyone?). As for Romanov, her romantic interest seems a bit forced and probably has more to do with the chemistry between the actors than the characters. There is a spark there no doubt but from a character standpoint it makes little sense and seems to just serve to pull at our heartstrings later on when the inevitable happens. It's a pleasure to see Paul Bettany on screen at long last, his JARVIS becoming a fully formed Vision and by films end becoming a New Avenger in his own right. The myriad of cameos are enjoyable and thankfully purposeful as the end of the movie sees the New Avengers forming out of this 'B-Team', hinting at the potential for Phase 4 of Marvel's plan as the current cast's contracts start to run out. In conclusion, this movie is a wonderful continued romp through the Marvel Cinematic Universe and leaves you desperate for the next instalment and doesn't drop the ball, which as the ninth movie in the series is an achievement in itself. Let the good times keep rolling!",23 April 2015
60,My hopes have been crushed,addy-25182,"Spoilers!<br><br>I was so disappointed with Age of Ultron. As a hardcore fan of everything superhero related, I was simply appalled by the movie. Don't get me wrong the action was phenomenal, who doesn't love watching your favourite superheroes team up and beat the bad guy? Unfortunately with a subpar plot and one too many puns, the story becomes increasingly ridiculous as you sit there wondering whats so good about this movie.<br><br>The first thing that will stand out is the fact that Black Widow and Bruce Banner are a thing. If you don't recall from the first avengers, Hawkeye and Black Widow had a very strong connection that went past friendship. That seemed to have been forgotten in this movie because randomly Hawkeye has a family with a wife, two kids and another one on the way. What? Black Widow is even willing to run away with Bruce and skip out on the fight with Ultron. Say what? Since when has Widow ever wanted to miss a fight? Clearly something's wrong and it's more than love.<br><br>Secondly, what was the point of Nick Fury? He shows up to give some sort of empowering speech to Tony that'll give him the confidence to go destroy Ultron and points out Widows and Banners relationship. Where does he find all the people to run the helicarrier and how does he get it working so fast? Did he know that Ultron was going to lift an entire city off the ground? Where were those mini helicarriers in the first movie? That would've been helpful during the battle of New York.<br><br>Thirdly, since when can super villains sneak up on everyone? Scarlett Witch was able to mind control everyone present in the old ship except for Hawkeye of all people? Not even Captian America who can somehow destroy an Ultron bot with one punch without even turning around got mind controlled by her. Even Thor got hit. What was the purpose of seeing everyone's fears and regrets? Speaking of which, how come Thor can suddenly see into the future by swimming in a magic pond and how come the Doctor knows where it is?<br><br>One of the things that will bother me to no end is that fact that Iron Man beat Hulk in a one on one battle. There is no way in any possible circumstance that Iron Man can beat Hulk. Why couldn't hulk rip tony out of the suit? If all it takes to subdue the Hulk is to beat him up, why bother calming him down? The angrier Hulk is, the stronger he gets but I guess that doesn't apply in these movies.<br><br>I'm not even going to talk about Vision lifting Thor's hammer.<br><br>Finally, the one thing that makes this movie worse than the original is the fact that it didn't seem as world threatening as the first movie. Ultrons plan was to lift up a whole city and throw it back down to earth. Loki planned in invading the earth and had a whole army to do it. The only reason why the Avengers won there was because Iron Man threw a nuke at them. Not once was there a point where I felt like the Avengers was going to lose. Ultron wasn't a challenge for them, I doubt they needed all the Avengers to beat him. They never really had a down moment and all their arguments were pointless. I'd feel stupid too if I got beaten by two kids with no fighting experience.<br><br>There were barely any awe inspiring, edge of the seat moments where I thought ""wow I can't believe this is happening!"" Not to mention they defeated Ultron way too easily. Why even introduce Quicksilver and portray him as an important character if he's just going to be killed at the end?<br><br>Overall, Age of Ultron is a good movie if you're into all the flashy action and CGI but it's story is filled with plot holes and plain nonsense. Hopefully the next Avengers movie will be better but I'm not getting my hopes up.",2 May 2015
61,The worst Marvel film I've ever seen.,whodeanyescapeartist,"This review contains spoilers, you should read it anyway because it's not worth seeing. My mate fell asleep next to me, I found myself battering my head into the head rest, and a geeky guy to my left kept cackling at the in-references that most there didn't understand. They kept coming and I knew they were there because I would hear 3 or 4 nasal geeks cackle at them. In a full theatre. Everyone looked bored.<br><br>In comparison to worthy action films like the first Captain America (masterpiece), the first and even, second Thor film (beautifully shot and amazing set pieces) This was... Horrendous and made no sense immediately from the beginning. It was like I came into the cinema half way through the film. This is not a film built for people who haven't seen the other films, hell, this isn't even a film made for people who *have* seen all the other films but not the TV series and the special limited edition comic book. It's a obsessive geeks film, made for other obsessive geeks and (apologies for any antagonism caused, I'm just annoyed at how this film has damaged the cinematic universe of marvel by being so weak) nobody else will get it. I watch a lot of shield on TV and it still didn't make sense.<br><br>We join the avengers with no explanation in the middle of a fight in the forest, we don't know who they are fighting for ten minutes (we don't find out for 30 minutes and even then it relies on you having seen the last 4 movies to understand) and I immediately find myself struggling to care, as jokes are made and they effortlessly dispatch the enemy with their super powers I find myself thinking ""any army could have dealt with this, why the avengers?"" And that's the problem, the first enemy is weak, so you find yourself being confused and bored. Stark picks up Loki's sceptre and the next confusing moment comes - why was it missing in the first place, why did they know to go there for it??? This isn't explained.<br><br>We join Stark in his lab and he is experimenting on the sceptre, discovering it is a computer, not a power source, or maybe even both. He discovers this in about ten minutes, it feels like half the movie should be dedicated to such a complex piece of reverse engineering and it makes no sense that it takes 5 minutes. Stark took a whole movie to create his own power source for Iron Man, yet we're led to believe he can reverse engineer more advanced alien technology in 6 minutes. <br><br>Speaking of Stark, no characters are given backgrounds here, if you haven't seen previous films expect to understand nothing and be baffled. In comparison to other Marvel films where things make sense without background knowledge.<br><br>From here the sceptre is used to integrate an AI with the Internet or some such nonsense. Apparently before Stark couldn't do it, lacking a powerful enough computer. Yet Stark already had an AI he created so it's like wut??? A blue blob of light attacks a brown blob of light in Stark's lab and none of it makes any coherent sense in even a vagueeee way. I'm not talking it being based on actual science (although the best Marvel films suspend your disbelief and don't feel completely ridiculous), it's just literally confusing, special fx blue lights sending out lines of blue against brown blobs and apparently the Internet is invaded and I'm like wut is going onnn... The AI gets a body and blah blah blah. By now it's been 40 minutes (btw this film is soooo overlong) and nothing makes sense or is interesting or has happened of note.<br><br>From there is a series of fights, none of which are interesting as the Avenger characters are so powerful and the opposition so weak you don't even question their ability to win, making them pointless. <br><br>A character is introduced who is apparently a witch, at first she just influences minds, but by the end of the film she's suddenly developed into some sort of Keanu Reeves Matrix type person with red mist around her hands and she uses her powers to hit people with red mist and can stop bullets and it's like, um where has this come from, earlier she had to hide in a cupboard? Her character is so poorly developed that when she joins the Avengers I don't care whether she lives or dies.<br><br>I won't waste time on the new red android with the stone is his head, I don't even remember what his name is - although I note I think towards the end they started to mention his name without even explaining where it came from. He literally randomly appears in scenes and it's like ""who cares?"". Then there's the machine used to create him, it's not explained at all it's just like ""oh noes Ultron will use the machine to create a new body!!!1"". Where did the machine come from? Who knows, that could be a film in itself. It's just another deus ex machina. One that is probably better than this nonsense.<br><br>Speaking of deus ex machina, there's the bit where Samuel L Jackson pops back from death with a massive ship to save everyone in the city. Like the worst attempt to sort a bad plot ever.<br><br>Literally worse than batman and robin, that at least was meant to be a joke. How ironic that Whedon, famous for being a geek, did a worse Marvel film then Kenneth Branagh. I mean you don't think of the Shakespeare guy and think ""I bet he'd do a good film about Norse aliens"" but he does. He makes this look like a nightmarish nonsensical joke. Which it is.",7 May 2015
62,Exactly what we wanted AND needed,anyamorse,"""Avengers: Age of Ultron"" is more well-balanced in comparison to the original film. There's more variety as nearly every character gets an appropriate amount of screen time. There's also this cohesive balance between the film's story and its action. It's very much about action and entertainment, but there are also new characters to introduce, a blossoming love story between two Avengers to showcase, the infinity gems to gather quietly in the background, and a new villain to develop. While Whedon's wit and sharp writing are clearly very much an integral part of the film the humor doesn't seem quite as on the mark as it was in the first film. You simply just don't laugh as much during ""Age of Ultron"" and that's a little disappointing.<br><br>The opening sequence of the film is incredible. It's pieced together as this seamless flurry of advanced weaponry, explosions, and Hulk smashing. The Ultron army circling sequence near the end of the film is just as impressive. The fight between Iron Man's Hulkbuster and Hulk is probably what everyone is looking forward to the most and it absolutely delivers. However Ultron himself may be the most enjoyable aspect of the movie. Ultron is born from a failed experiment by Tony Stark, so it's only natural that he possesses some of Tony's quips and attributes. James Spader is fantastic as Ultron. His facial expressions, body language, and hand movements are very clearly Tony Stark-inspired, but his purpose is completely monstrous and inhuman.<br><br>Tony is haunted by the nuclear wormhole he flew into at the end of the last film. In fact, it's the key element of his creation of Ultron. The camera angles utilized in the film are even more dynamic than they were in the previous film, especially during the Hulk sequences. They found a way to make the audience feel like the movie seat they're sitting in at the theater is in jeopardy of being within radius of Hulk's immeasurable wrath. Hawkeye's role in the sequel is also meatier this time around. Clint Barton proves that he's extremely essential to The Avengers team despite his lack of superhuman abilities.<br><br>While more screen time is given to the likes of Hulk, Hawkeye, and Black Widow, Thor and Captain America are seemingly left to pick up the scraps. As leader, Cap gets his fair share of one-liners and running gags but Thor's little side story is pretty weak. Excluding The Twins and Ultron, newer and additional Avengers members are practically nothing more than cameos. Introducing Vision is a cool concept, but he doesn't really do much of anything. War Machine and Falcon are mostly thrown in for one very important scene, but otherwise aren't around long enough to leave lasting impressions.<br><br>The second Avengers is better than its the original in many ways. The spotlight is spread amongst the six key members of the team much more efficiently than in the first film and the villain is a homegrown threat that is even bigger and deadlier than Loki was. The visuals and action sequences are considerably larger, as well. Even with regards to its few flaws, ""Age of Ultron"" is the most substantial and significant Marvel film to date that is equally entertaining and electrifying.",3 May 2015
63,Shockingly bad,bogdan314,"I am amazed of the 8.5 that this movie has right now and how people consider it good.<br><br>My 5 star note is not a hater's note. By the contrary, I went to the cinema with some hopes that this is going to be better than the previous one.<br><br>Major disappointment. The only thing good is the CGI. There are indeed very nice special effects, you can't tell the difference from the real stuff. However, this film has absolutely nothing else to give.<br><br>When will Marvel learn to make a good movie? This is even worse than Iron Man 3, can you believe it? One again they've advertised it as ""dark"", but by now we should already know what that means for them.<br><br>The action if full of non-sense, the plot is once again childish and the character interaction very superficial, cheesy and very annoying, if you come to think that this is the n-th movie with these guys. The scenes just don't tie up, they always have you wonder ""why would they do that"".<br><br>The only thing that the movie has to show you is some superheroes fighting against supposedly powerful and wicked, yet surprisingly useless, inefficient enemies. One more, you are supposed to say ""wow did you see how Thor threw that hammer?"", ""how powerful Hulk is!"" etc., and disregard any logic about what is really going on there.<br><br>You never get to care about where the plot is going. Halfway through the movie I found myself bored to death (be advised: I'm a huge fan of comic books) and always waiting for it to end.<br><br>Also, you are again supposed to believe no human is actually hurt in all those fights. Cities are destroyed, yet no one is injured.<br><br>When you see some outrageous breaking of the laws of physics, you will be without reaction, because you are already in shock of how bad this movie is.",25 April 2015
64,disappointing..,Chelsy Garc,"Me and my family watched a last full show of this film. We were in high spirits though it was already late. I have high expectations for this film since I really enjoyed the first Avengers film A LOT ( it never failed to entertain even after several viewing thru DVD). Oh gosh, I really have to force myself to enjoy this 2nd installment. I was looking for the same charm, the same heart, the same fluidity, that the first film had offered. I got bored of cheesy lines meant to be funny and somewhat ""forced"" attraction between Natasha and Bruce. The special effects are good which kept me awake though. Unlike the first one, I am not buying a DVD version of this one.",26 April 2015
65,And I'm sitting here wishing this liberal masterpiece wasn't over!,engrymfilm,"Where to start? First of all, Mrs. Joss Whedon you've done it again! I've been following this sh'man's work since Buffy and I still can't believe how consistently great, elegant, poetic, graceful, romantic, feminine yet hard, brutal, no holds barred, slamming, thrusting, dominating and masculating sh'is material has been. I come from a long line of men and women in my family and growing up around a strong female character such as my mother and a submissive yet nice guy character as my Dad, I came into my own character... I mean identity early in life. I understood immediately how a relationship between a man and a woman works and so began my long, hard, soft and wet foray into the more tasteful and equal parts of the artistic world in such mediums as cinema (or ""Kino"" for all you Krauts!), music, books, paintings, graphic novels, bicycles, cats and ethnic food. <br><br>This path eventually led me to the works of Joss Whedon. And this Whoa-Man (as in he's such a good writer it makes you go ""WHOA, MAN!"" but it's also a pun of the word woman because that's his favorite word) has taken the helm of Marvel's ultimate team of Superheroes: The Avengers! So here's the deal: How does Whedon write such strong female characters? You have Black Widow and let's be honest, even though her screen time and salary is a fraction of her male co-stars she still kicks ass as in the woman can really fight! But wait, it doesn't end there because we're introduced to Scarlet Witch and guess what? she kicks ass, too in her collected 10 minutes of screen time! she has strong, telekinetic, female character powers. And let's not forget S.H.I.E.L.D Agent Maria Hill who only has a combined screen time of maybe 5 minutes in a 140 minute movie but you know what? when she shows up, she kicks ass! There's so much girl power in this movie that you instantly forget that the rest of the characters taking up a majority of the film's running time are male. But we have a big bad wolf in the film's main villain: Ultron. This pulsing man-machine symbol of the Patriarchy is on a throbbing rampage to destroy the entire world. Typical male, am I right? *owl face. Ultron tears and rips through so many walls, pounding and destroying whatever is spread out in front of him you almost think no one has a chance.<br><br>Then something glorious happens in the character of Vision. Like an angel he gracefully enters an opening in the story with such a delicate touch, slow yet careful and with passion and a most extreme sensual connection he helps the Avengers to defeat Ultron. But of course it wouldn't be Whedon if a woman wasn't there to aid him because Scarlet Witch is also a big factor in the big, exploding climax. She absolutely gushes with such power that the combined force of her and Vision opens up a whole new, unlabeled form of partnership that has yet to buzz up in our own society. These characters are the absolute objects of my affection<br><br>If you want a definition of Whedon's artistic vision you would be wrong to think it was lumpy, pasty, receding in quality, or sausagely-fingered in its themes as that would be shaming his entire body of work. His career is to define what it is to be a woman and I haven't seen equality like this since the outcome of Roe v Wade. The Bodhi Dharma once said: ""Nobody can give you freedom. Nobody can give you equality or justice or anything. If you're a man, you take it"". I imagine when he put down his writing chopstick afterwards he never would have thought his words would give a natural birth to the baby mind of one Joss Whedon. Keep on writing, Mister Sister 'cuz, baby, you're a firefly!",17 April 2015
66,This is why you pay the ticket!,palavitsinis,"Well, I watched it last night and I am still amazed and thinking about it! Truly one of the greatest marvel movies. I read some of the negative reviews from other users and I have to say that I don't understand them. Sometimes it feels like they paid a ticket to see a marvel movie, and then they expected some kind of Oscar winning performance and some deep and meaningful life-inspiring story. No. That's not it. If you expect that, look for another movie. <br><br>For me, this kind of movies is like having single-flavor smoothies, like lemon or orange or strawberry, and then, one day a guy comes and says, ""do you want them all in one?"". That's actually it. Iron man, Thor, Hulk and Captain America, some very successful characters, all-in-one! What more can you ask for? <br><br>I really liked the depiction of the different characters and how they all blended and interact with one another. It's really nice how each character keeps its own uniqueness and how they also blend together, creating some amazing moments. I really appreciated the humor of the movie which was really useful to break the tension in many points during the story. <br><br>The Ultron was AMAZING as a villain as well as the Vision. The movie was packed with action and had an amazing flow that made you think you were already 1h30m into the movie, when it was actually only 45 minutes. Scenes that were too much even for such a movie were significantly less than the first movie. I really liked the way some parallel stories evolve and I was really happy to see in the end how the movie leaves room for another one.",7 May 2015
67,Amazing movie ! (No spoilers),davidjr2008,"I was reading some of the post and seemed very surprised at the few low ratings , I know you can't please everyone. All of the fighting scenes were spectacular I never got bored , even through the slower parts I enjoyed the whole movie. I think that the humor in it was great , and realistic . You get that much testosterone in a group everyone will try to one up everyone else, In real life as well. I saw it in iMax(the huge screens) 3D , so that definitely added to the excitement , I don't go see movies any more in regular screen ever since imax 3D. I strongly recommend going to see it like that ! It is an unforgettable experience. Also on a side note guys that get disappointed I don't feel bad for because just like with everything in life if you expect something a certain way and it doesn't meet your expectations you are going to get let down ! But if you have none or at the very least lower your expectations you will see how much of a difference it is . Go in with an open mind , don't be so closed minded people. Just saying !",5 May 2015
68,A prefect summer movie,Gianluca Marzano,"Avengers: Age Of Ultron is the squeal to the avengers(2012). Age Of Ultron is about when Tony Stark tries to make a robot called Ultron. It's meant to save the world but things go wrong and now they have to get every avenger and more people to stop Ultron. First off, Age Of Ultron was amazing and blew the first avengers out of the water. Everything was more fun, and raised the stakes to a whole another level. Now, there are some parts of the movie that felt not needed for this movie but you know that it will become a bigger piece in the MCU. What makes age of Ultron great as the first one is seeing all the avengers together. The old cast is great as before and with the addition of the new characters, it's just better. Quicksilver and Scarlet Witch were great additions to the MCU. The one person who stole the whole movie was Hawkeye. He had a lot more screen time and much more character development. Overall Avengers: Age Of Ultron was an amazing movie, much smarter and fun than any other marvel movie yet. A must watch In the theaters. Great start to the summer movies of 2015.",30 April 2015
69,Avengers Age of Ultron Review - SPOILERS,frymypants,"The main issue with this film is certainly the pacing, its condensed story structure leaves very little time to really absorb each character, there are too many subplots running throughout the film.<br><br>Iron Man's self destructive trend, Scarlett Witch's and Quicksilver's character arcs, Ultron's justification for the end of the world, Vision's choice to be for humanity, Hulk and Black Widow's romance and their own feelings about their place in the world, Hawkeye's background, minor characters making cameo arcs and with that comes at least an hour of fight sequences (ala Man of Steel influence). Excess would be the sin of this film and lack of moments of self reflection effects the film in a non positive manner.<br><br>Problems begin with starting with a big fight sequence that takes you completely out of the characterisation and puts them in an objectified position, it should have really slowly reintroduced to you to the world instead of heading in.<br><br>The problems continues with Aaron Taylor-Johanson's Russian accent which was just off putting for some reason and his limited time for characterisation did not leave you weeping for like Coulson.<br><br>Ultron's flawed design and Metallic lip movements seemed unnecessary for a robot and expensive and also he wasn't as interesting a Loki. The amount of robots brought back unwanted nostalgia for the climaxes of Iron Man 2 and 3. This after all not a Transformers franchise!! Vision in my opinion was fine, he looked good to me, and his connection to Scarlett Witch was watchable.<br><br>However Thor was completely underused and just knowing where to put the infinity stone at that specific moment in time is a moment that cannot suspend disbelief.<br><br>The jokes mainly felt, due to pacing issues and tonal difference, kinda like bad throwaway one liners though some of the landed appropriately however what I did need fleshed out was Black Widow's hide the zucchini talent, that would have been very entertaining.<br><br>The choreography for the fight scenes were ambitious and watched by themselves is an excellent example of superhero team fight, but in this film often messy in relation to its story structure. Captain America's fight sequences being fundamentally my favourite.<br><br>What this film can't compare to it's predecessor, organic moments of characterisation and visual comedy. The first team-up, the battle for New York, ""Always being Angry"", the big ""Owie"", ""Hulk vs Thor"", ""Hulk saving Iron Man"""", ""having red in your ledger"" and ""mewling quim"". The lack of memorability for me at least is what causes the root of my disappointment in this film.<br><br>That's why I cannot give it a 7.0, Whedon can do better he's an organic writer who got caught up in an overly ambitious plan to tell an entire season of Buffy in 2.20 hrs. Stripping it down, even building up the flash backs from the very beginning to the last one where Scarlett Witch attached to Tony would have worked better, even at a sense of mystery why the flashbacks occurred to create that tension and maybe push it more toward they Arne't fears actual vision of what can occur would be thematically more interesting.<br><br>Final verdict 6.8/10",25 April 2015
70,Impressive Special Effects and Cast,Claudio Carvalho,"The Avengers raid a Hydra base in Sokovia commanded by Strucker and they retrieve Loki's scepter. They also discover that Strucker had been conducting experiments with the orphan twins Pietro Maximoff (Aaron Taylor-Johnson), who has super speed, and Wanda Maximoff (Elizabeth Olsen), who can control minds and project energy. Tony Stark (Robert Downey Jr.) discovers an Artificial Intelligence in the scepter and convinces Bruce Banner (Mark Ruffalo) to secretly help him to transfer the A.I. to his Ultron defense system. However, the Ultron understands that is necessary to annihilate mankind to save the planet, attacks the Avengers and flees to Sokovia with the scepter. He builds an armature for self-protection and robots for his army and teams up with the twins. The Avengers go to Clinton Barton's house to recover, but out of the blue, Nick Fury (Samuel L. Jackson) arrives and convinces them to fight against Ultron. Will they succeed? <br><br>""Avengers: Age of Ultron"" is an entertaining adventure with impressive special effects and cast. The storyline might be better, since most of the characters do not show any chemistry. However, it is worthwhile watching this film since the amazing special effects are not possible to be described in words. Why Pietro has to die is also not possible to be explained. My vote is eight.<br><br>Title (Brazil): ""Vingadores: Era de Ultron"" (""Avengers: Age of Ultron"")",6 September 2015
71,A spectacle to watch!!,Jay Mehta,"With a mountain of expectations this movie went to the floors and pulled off something very few movies are able to. In fact, IMHO, none of the movies so far, has done it as brilliantly as Avengers AOU.<br><br>One thing which I liked the most about the movie was that it involved a bit of story to every single thing happening and was narrated in beautiful as well as very convincing manner. Nothing was defying logic or didn't make sense. Although Hollywood writers have a very good hand at developing a convincing plot to their story, Avengers AOU took it to another level. <br><br>Visually the movie scores more than 10 on 10. Some really great graphics work has been accomplished at Marvel Studios last year and early this year. You can see this in the 141 minute entertainer. The Scarlett Johansson bike scene distinctly reminds you of Carrie-Anne Moss Ducati chase of Matrix Reloaded. <br><br>The acting has been beyond expectations and none of the actors disappoint, irrespective of the screen time they get. Like the earlier version, the movie is able to give justice to each and every super hero, be it in terms of importance given in the story or the screen time. As some of the leaked reports would have already told, the epic battle between Iron Man and Hulk is worth waiting for and is spectacular. <br><br>At the end, ,just like Fast and Furious 6 left everyone waiting for FF7, Avengers - AOU keeps you waiting for Avengers 3. Just hope it doesn't disappoint like FF7 did, because the standards set by AOU is very very high.",26 April 2015
72,Redefining the word Avenging,Garrett Orange,"If, and, where The Avengers failed to captivate audiences, The Avengers Age of Ultron succeed, and in may ways excelled. There are numerous ways that this movie could be reviewed. Compared to the first one, or as an individual movie itself. Generally second movies have always fallen prey to the sequel syndrome, where the hopes and expectations of the film are let down; this is not that sequel. The movie itself is so gripping of excitement that one does not need to provide any spoilers to divulge just how breathtaking it will leave you, or more so excited. Each and every scene offers something new. Where the first movie was more about how the Avengers come to be, this movie shows the mentality and development of each character and why they are who they are respectively. The one thing that genuinely makes this film stand apart is the technology. Again, without spoiling, there are so many parts that make this a world that can be, but has yet to happen. Alien technology aside, which is a hard thing when talking about the Avengers, the human tech has been beefed up in a very realistic and futuristic way. Each and every fight scene gets better and better throughout the movie, and the characters themselves make the movie. So many laughs, so many twist, many where the action was less than a second beforehand, and you are still asking how and why, but there is no time to think. That is not an issue though, it all gets explained. The cause for a 9 rating instead of a perfect 10 is that there are some gaps. Questions of how he or she got there so fast, almost making it look like they teleported, but that was not the case. Overall, Avengers Age of Ultron is thus far the best action movie of 2015, and with respects to Marvel, the best franchise movie yet. What the future holds for Marvel has yet to be revealed, but there are clues. When the next movie is released, the battle to save the earth, to save mankind, will need more heroes than the ones that have already captivated the theatrical world.",30 April 2015
73,A marvelous addition to the MCU,cherubster122,"Hopefully there are no spoilers in this review. Avengers: Age of Ultron is the marvel film we've all been waiting for. It's the marvel film we've needed for so long. Joss Whedon masterfully directed a work of art with this film. There are scenes that tug at the emotions, some making you feel exceptionally excited, some rather sad, and at times somewhat creeped out. He brings together a combination of comedy, drama, plenty of action, and even a little love. Bringing in new characters to the universe, shedding light on some who needed it, and even bringing some old ones back. <br><br>All the actors give amazing performances, as to be expected. James Spader, as Ultron, being one of the highlights of the film. Clever, comical, sinister and oh so intimidating. Spader furthering upon the comical and serious sides the film portrays with the way he employs his unique voice. Ultron has some moments where if Spader had not been voicing him, they wouldn't have had the same effect. With some incredible dialogue scenes, and some awesome one-liners, Spader made you fall in love with Ultron in a way you wouldn't expect. Paul Bettany, also made an even greater splash into the MCU, after being Jarvis, by bringing Vision to the big screen. Playing the part exceptionally well, he brings the character to life, and makes you trust him with some rather comical scenes. Later on in the film he starts showing off some awesome fighting skills, which leave you wanting more. With some great confrontational scenes with Ultron, he shows his good-neutral character alignment, stating he is ""For life"". Hopefully we see more of Vision in the future MCU, because he was an awe inspiring character whom I felt should have had a little more screen time and action. But hey... At least we got him. The Maximoff twins were played brilliantly by Aaron Taylor-Johnson, Playing Pietro 'Quicksilver' Maximoff, and Elizabeth Olsen, as the Scarlett Witch or Wanda Maximoff. Both having scenes where you can't help but connect to them, and love them. Aaron bringing out the comical side of the films once again, with some incredibly well written scenes. Segwaying into how he and Jeremy Renner's character, Hawkeye coincided, having some brilliantly banter between the two of them which left everyone laughing. And more segwaying with Hawkeye and Wanda connecting in some great ways, with some rather comical yet serious interactions between the two. Elizabeth played Wanda exceptionally well, showing her connection to her brother in a phenomenal way. Both also have great scenes with Ultron.<br><br>Though mostly consistent, there were a few plot holes, or scenes that could have been expanded upon, though not enough to mark the film down. I would expand on this topic further, but I'm trying to avoid dropping spoilers. <br><br>All in all, the most recent addition to the MCU was a truly amazing film, I was completely enveloped into the world, connecting with all the characters, either again or for the first time. Joss Whedon wrote and directed what may be the highlight of his career so far. It is easily among my top five films now, and currently standing at the top of this years film charts for me. It is most certainly going to be a hard one to knock down! And just a heads up; there is only one credits scene.",21 April 2015
