31,Lack of substance,felicia-yap,"Take out cancer and they are left with a hollow storyline. The movie is simply not believable to me. I know it is fiction but fiction can be made into a very believable film if it has relatable characters or storyline. Not to mention, I find Gus' character rather simple- minded. Hazel's parents characteristics are contradictory too. They are portrayed to be protective of their daughter's well-being and safety but this conveniently dissipates when Hazel wanted to fly to Amsterdam with Gus. Sorry, I think this is not for a more realistic/mature audience, don't get me wrong, I love romantic films but this is sadly not my cup of tea.",22 August 2014
32,Worst movie ever,oliwiasz,"Such a boring movie. Terrible casting, terrible acting and so many things that do not fit into reality like underage kids drinking champagne in the park which is not in a paper bag and champagne cork just pops open when you pull? Or a suitcase that looks giant and the driver lifts it up like there is nothing in there ! Details are important to make movie believable. Both main characters did a terrible job acting, you can't feel chemistry at all they're just reading lines. Constant staring which is creepy and empty and weird not romantic. Boring. Would be better if with someone else as main characters and better job in directing. I understand the girl is sick but a little make up wouldn't kill her or girly clothes. Something that makes it work.",10 June 2016
33,One of the worst movies I have ever seen,anemarifiser,"OK...so I saw this movie...what I think about it?..It was awful...like the summary says: ""one of the worst movies I have ever seen"". The story it's pretty simple...with basic ideas..she's dying...for like 7 years or so..because of course..her parents have money and manage to give her all that she needs. From my point of view it has too much drama.Of course, I spilled some tears but just because it's all about dying in this movie.How can you not cry a little?... The only brilliant thing about this story is that writer who says the things as they are right to her face..the first time they meet because, the second time (at the funeral) he just becomes part of her drama, trying to help her and all of that. I didn't forget about Gus..the boy (of course there is a boy.. her boy). They ""where together"" for a couple of months before they kissed..and that kiss..just gave her her breath back after she climbed all of those stairs..classic.. I could talk all day about this movie...but the idea is that it's to long for the small idea they are trying to show.",27 September 2015
34,"worst movie i've ever seen. because it tries, assumes and fails. watch Silver Linings Playbook for real charm, story and proper acting",jykl91,"worst movie i've ever seen. because it tries, assumes and fails. watch Silver Linings Playbook for real charm, story and proper acting<br><br>I've never had to skip a movie, right to the end, expecting something good and even then it was terrible. Everything mentioned in the 1-star reviews is true, i have NO IDEA how this reached 8.7/10. It's unbelievable<br><br><ul><li>Terrible, inaccurate story: taking advantage of a 'cancer' and 'dying' story and just using it to carry the whole movie? despicable and disappointing - Terrible acting: corny one-liners that had my stomach turning, i could not handle more than 5 minutes of this. Quoted from another review: ""Augustus carries around a pack of cigarettes and occasionally puts one in his mouth. Hazel is disgusted but Augustus offers this explanation: ""They don't kill you unless you light them. And I've never lit one. It's a metaphor, see: You put the killing thing right between your teeth, but you don't give it the power to do its killing. A metaphor."" That's fine, but the sight of Augustus with the cigarette in his mouth looks as ridiculous as it sounds. He puts the unlit cigarette in his mouth so often that we want to take his away from him and say ""STOP THAT!!"" The movie is loaded with strange moments like that. "" - Bad camera angles, scripting and jarring pace. Normal scenes are given heavy emphasis and over-emphasised. Nothing feels natural, the chemistry seems forced. Camera angles that linger between the two main actors for what seems achingly ages for what seems hours... I had to look away from the screen they were given so much dead focus</li></ul><br><br>Overall 0/10. This just takes the cake. Seriously worst movie i've ever seen and it's made me write up this darn review. If you want quality acting, from real actors and real directors, with real sweet charm, heart, good pacing and film editing, watch Silver Linings Playbook starring Bradley Cooper and Jennifer Lawrence. An infinite times more believable and lovable than this.",9 October 2014
35,Sheeples,b_eloc,"I always find IMDb reviews to be a very useful indicator of whether I will enjoy a movie. I checked the review here only after the movie got to the slow clapping and when I found the rating was 8.1, I actually joined the site to help lower the rating into perspective.<br><br>This movie is very very predictable, boring, slow and in places cringe worthy.<br><br>And to crown it ... she leaves a pack of cigarettes on his coffin ?? I get that its supposed to be a metaphor but .... seriously ??<br><br>So bad .....<br><br>And the predictable irony, she is dying but he dies<br><br>*sigh<br><br>Another sad case of the emperors new clothes.",17 November 2014
36,Terrible,Rob G,"I've been trying to figure out why this movie is so highly rated, and Not sure why or how anyone could sit through this nonsense. All around horrible acting, and predictable storyline from start to finish . I was tricked into seeing this, and by far, the worst movie I've seen since 2004. Highlights all the narcissism and self entitlement problems females today bring to the world. Princess syndrome at it's worst. Two sick people and a family, and one individual spends the entire time only thinking of herself and what she wants, how these other person can improve her pitiful life while she does nothing to contribute back. Thinking they need her and won't be able to cope or survive without her, come on. Just Terrible, avoid this and movies like that, stop making this unequal nonsense...stop supporting it, but then again, I guess some people really aren't as committed to equality as they claim.",7 November 2014
37,Movie was okay...crowd was ANNOYING.,dismantlexme,"From what I saw and heard of this movie it was okay. The acting was good, the story somber, but alright, but the distracting crowd ruined any chance I had of developing feelings for the characters or story. Although I ended up having a great time at the movie, it had to do with my reaction to the crowd and not the film. And now, my experience at opening night of the movie The Fault In Our Stars.... I had read some about it, that it was a popular book, and that the movie was going to be sad, but good. Man....was I ever in for a surprise. So I took my male cousin Robin(both of us in our early 30's), telling him that it was a tear jerker, but that I had heard good things. We arrived to a PACKED theatre. Packed with teenage girls. We found 2 seats finally in the middle of a row. Before the movie started the theatre people gave an announcement that after the film there would be a Q&amp;A with the writer and the 2 lead actors via satellite. The crowd of girls screamed and cheered. Then when the films opening credits started, more screams. We both looked at each other and said ""what the heck did we get ourselves into?"" Then once the lead male came on the screen, it was like we were transported to the 60's at a Beatles concert. Seriously, the girl beside my cousin was actually biting down on her sweater, shaking and squealing. Then every 30 seconds we had to hear ""awwwwwwww"" for every cute look or nice thing the boy said to the female lead. Really, we were annoyed because we felt like we couldn't enjoy the film. Then....................SPOILERS AHEAD!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!<br><br>When we learn one of the leads is going to die....the whole theatre started crying...collectively blubbering in unison. Then for the remainder of the film the cries turned to heavy sobbing. Girls clutching tissue boxes and their whole bodies convulsing in lamented moans. And my cousin and I just couldn't keep ourselves together. I felt him choking back laughter and then I was choking back laughter and then we just burst out in gut wrenching laughter. WE JUST COULD NOT STOP LAUGHING! <br><br>We tried to make our laugher sound like sobs. People must have thought we were loosing our heads with sadness. But we couldn't help it, it was just TOO FUNNY. We got the heck outta there once the credits rolled. Looking like most of the movie goers...all teary eyed and puffy faces, but our tears were from laughter. I HAVE NEVER LAUGHED SO MUCH AT WHILE WATCHING A SAD MOVIE IN MY LIFE. <br><br>I think if u want to bypass the annoying teenage girls, wait till it comes out on DVD. I am going to have to watch it again as I wasn't given the chance to properly watch it.",7 June 2014
38,Un-Good,stephenlovelette,"Betrayed by the Top Critics Score, yet again.<br><br>The Rotten Tomatoes percentage hovered in the mid-eighties a day after theatrical release.<br><br>As the ticket taker scanned my phone, a nearby police officer demanded I toss my recently purchased coffee in the garbage. I replied instinctively.<br><br>""Yes sir.""<br><br>My shoulders fell as I dropped the cup, lid still stoppered, into the pit of complete and utter waste.<br><br>Throughout The Fault in Our Stars, a choir of hapless sirens relinquishes groan after moan, highlighting each character's obvious emotions, and inflating the tortuous plod of lack-luster plot.<br><br>Anderson Cowan, cohost of the best podcast ever, The Film Vault, said it best when describing, 'the crowd of early-teen females cooing and goo-gooing,' at every emotional turn.<br><br>A girl was bawling, crying like an infant in the back of the theater after Gus died. I've never been in a movie where someone subjects everyone else to their weeping.<br><br>And hey, more often than not, I've got leaky ducts.<br><br>But I sure as hell don't thrust it on others. And I've never been uncontrollably sobbing. Most assuredly I'd make a hasty retreat out the theater.<br><br>Okay, enough personal anecdotes. I'll complain about the actual movie now.<br><br>This film isn't made for me. Perhaps people who like the book can't help but enjoy the on-screen adaptation. At best, though, educated filmgoers can only qualify it as a 'guilty pleasure.'<br><br>The Fault in Our Stars is not a good movie.<br><br>I should have known better than to trust a poster title scrawled in a chalkboard font. The use of handwritten script in the lettering of the title has become a staple of the 'Dromantic Quirkedy.' (A dramatic romantic quirky comedy.)<br><br>In fact, any theatrical release poster utilizing 'the creative quirky penman theme' with handwritten fonts, doodling on spiral notebook stock, or blackboard sketching is generally a red flag.<br><br>I haven't read it, but I didn't appreciate The Fault in Our Stars. It's not okay or mild; it's a poor film. And here's why.<br><br>The acting is not great on Ansel Elgort's part. His character, Gus, is overly theatrical; breaking into grandiose soliloquys which are meant to be cute and uplifting. Gus is a bit too romantic; his optimism too paper-thin. His haughty bravado is never convincing, and ultimately serves to detach the viewer. Thereby oftentimes reminding the audience they're watching a motion picture.<br><br>Nat Wolff, who plays Isaac, is clearly meant to be 'the funny guy.' Of approximately thirty attempts at humor, his jokes hit home twice for the briefest of chuckles.<br><br>A lot of the black humor, such as the jokes about Isaac losing his sight, are just not funny. My God, some of the moments that get the audience roaring with laughter, are actually very tragic and harsh.<br><br>Just because something is played for laughs, doesn't make it funny.<br><br>When Isaac's feeling up his sexy girlfriend in the parking lot, the timing's so stilted; it's disorienting even discerning what's intended to be funny.<br><br>Jokes are measured by the quality of the humor, not by the purity of a writer's intent. <br><br>Willem Dafoe's character is somewhat compelling, and I enjoy his off-type performance most.<br><br>The confusing scene in Anne Frank's house is contrived and cheesy nonsense. Firstly, it feels (in a misleading manner) like something surreal's happening.<br><br>The two American tourists start sawing face in the attic hideaway, and the surrounding European strangers respond with applause?<br><br>It's absurd. And silly. Not uplifting.<br><br>Laura Dern, as Frannie (Hazel's mother), is a bit of a shmoop.<br><br>Dern's usually tough to swallow. Her performances consistently include an odd tic; an overly ambitious facial expression or touches of melodrama (I'm thinking specifically of Blue Velvet).<br><br>But in TFIOS, she's just overly soapy. All the mother-daughter bonding moments are painful. And when she shows up wearing the towel, does anybody believe for a second that Frannie had just leapt out the tub?<br><br>All I can see is Laura Dern pretending to don a towel.<br><br>Shailene Woodley is good, as always. She's best in a very good film, The Spectacular Now, and is one of the redeeming elements of Alexander Payne's dreary snore, The Descendants.<br><br>The film leans on the supposition a viewer will feel unquestionable sympathy for Hazel. To be frank, she's quite off-putting and not necessarily likable.<br><br>As far as the story goes, it's dull and depressing. I marched out the theater feeling unfulfilled, confused and defeated.<br><br>The policeman watched as I sauntered out the exit, brandishing his nightstick and releasing a satisfied chuckle. But I'm too wrapped in thought to recognize his villainous ways.<br><br>The question I keep asking myself: What's the rub?<br><br>My sister read the book, so I asked her.<br><br>""What's at stake? What am I supposed to take away from this story?""<br><br>""I thought it was nice they got to spend the one night together before he died.""<br><br>So there's the selling point: The takeaway is the experience of becoming absorbed and swooning in the romantic notion of romance.<br><br>I find zero experiential value in this narrative, since the merit of an unfunny 'Romantic Comedy' supposedly resides in the 'feeling of romance.'<br><br>Most men are the same way. It's not a redeeming quality. We don't derive satisfaction from the swooning sensation.<br><br>This is why most 'date movies' are bad.<br><br>But anybody older than twenty (without nostalgia for the book) will realize this is a sub par film.<br><br>Ladies.<br><br>Please don't drag your significant other to this movie.<br><br>Go see Edge of Tomorrow, 22 Jump Street, Maleficent or How to Train Your Dragon 2 instead.<br><br>Way more laughs (and feel-good moments) in all four.",18 June 2014
39,So disappointing!! :(,Hafija Ali,"I can't describe how let down I feel There is so so much attention with this movie that I had to go and watch it so many people talking about it, adverts everywhere, ,I was so excited to see this cause I am a movie and especially a love movie sucker even better sad but I could just predict everything that was going to happen next in the movie like every little bit I've seen already before like much of it from ""my sisters keeper"" - which I did have tears to whereas not a tear shed with this movie I just felt like the acting wasn't very good either like shailaine (however u spell it) I absolutely loved her in divergent! But in this movie I couldn't feel her or her character :-(( i want to watch it again and see what I'm missing , this has such a high rating :( I'm so disappointed that I left the cinemas with no emotions from the movie , I mean I couldn't even feel my eyes water (forgive me for my errors)",5 July 2014
40,Hurting So Good (Raging FIlm Reviews),scott johnson,"I was nervous going into The Fault in Our Stars. I really liked the book, although it had been hyped up quite a bit, and I knew that the trailers made the movie look like a cheesy and somewhat ""hip"" adaptation. The movie, however, blew away my doubts and resulted in probably the saddest movie you'll see all year or for quite some time. <br><br>For all of you who haven't read the bestseller, The Fault in Our Stars follows Hazel (Shailene Woodley), a young girl suffering from cancer. She is bitter and snarky about her condition. She does not have any apparent friends (her one friend in the novel was cut from the film), and she feels like she is just a ""grenade"" waiting to go off. Her mom (Laura Dern) urges her to go to the group counseling at the local church. This is where she meets Augustus Waters (Ansel Elgort), the boy who will eventually sweep her off her feet.<br><br>From the get-go, it is clear that Woodley shines in her performance. We grow so attached to her by the end of the film. Her performance brings the character from the pages of the book to life. The cancer has made her flawed. Not in the physical sense, but in the fact that she tries to build a shell around her life and is fearful of anybody getting close since she thinks she could die at any time. Her relationship with Augustus is fueled with such great chemistry that you would assume that they were actually a couple. Elgort, who starred with Woodley previously in Divergent is excellent in this as well. He will certainly be making more of a name for himself after this film. Their chemistry helps make the moviewhich could come off as just a sucker-punching tear festinto something where everything happens naturally without making it feel too forced or contrived.<br><br>But sadly, not in a disappointing way, the film is still a tear fest. We know we are being set up for a huge emotional climax. We know that the cancer is forever present. We know we are going to cry; yet we go along for the journey because it feels true. With the movie clocking in at slightly over two hours, I did feel that it was long, but never did I not enjoy the ride. Even having read the book, the events of the movie still hit harder than I expected, resulting in multiple occasions of tear-filled eyes. I cannot say the same for the other people in attendance, though, because I heard several sobs from people behind me, and even some lingered into the credits. The movie is an emotional roller coaster right until the very end, so be prepared.<br><br>The supporting cast supports the main cast admirably. Dern as Hazel's mother is a heartbreaking and real performance. Her character explains that even if Hazel were to die, she would still be a mother, and man do we lose it. Also supporting is Willem Dafoe, in yet another rough and unpleasant character, as well as Nat Wolff from the Naked Brothers Band who plays the star-crossed lovers' friend. Word has already been spread that he will be starring in another John Green adaptation, Paper Towns, so be on the lookout for that.<br><br>In terms of actual filmmaking, there are a couple qualms that need addressing. Near the beginning of the film, the movie appears to be cut together by an editor who lacks any experience at all. I never really address editing in my reviews but there are some exceptionally bad moments in editing and sound editing. Sometimes it feels like the film is turning into an action film with some rather quick cuts that are done just for the sake of getting a different angle.<br><br>In the end, The Fault in Our Stars will leave you in tears. It is an emotional journey along with two kids who have cancer and it reminds us to live life to the fullest and to never let the adverse elements in our lives keep us from living the life we want. We, like the characters, get to choose who or what hurts us. So, if you want to let some emotions out, go let this movie hurt you because it hurts so good.<br><br>for more reviews, check out ragingfilm.com",2 July 2014
41,It's got a high score because the teenage girls all gave it a 10.,Billy Bishop,"Every girl I know was obsessed with the book. And then the movie. I figured that it had to be good, with such a high score. Makes sense, right? Man, was I surprised. The movie was awful. The majority of the actors weren't at all believable and those who were played annoying and cheesy clichés. Many scenes made no sense and were unrealistic. The whole experience was bad as well. The audience that went to see this film is made up of teenage girls who ignored all the faults in the film and gave it a 10. I hope someone like me is reading reviews here. Then maybe they could avoid ever paying to see this movie. I nearly left the theatre towards the end when pretty much everyone in there started sobbing uncontrollably. It was too cheesy and bad to be at all emotional. There was nothing I took away from this film. I wouldn't recommend seeing it. I was extremely disappointed.",6 August 2014
42,"So very disappointing. It seduces teenagers, but what do they know?...",xray-953-237678,"It's a pity. A book like this, one in a decade, from an incredibly talented author, to have this fate! A disastrous film, nothing works. First, the script: Almost always it's different from the book it's based upon, which is not a bad thing, but here, we have a complete misunderstanding from the script writers. Green constructed his story so beautifully, piece by piece with the precision of a clockwork. All of his work went down the drain. I don't want to go into the details of the story, but if you've read the book, just don't see this film. The casting is a joke. Two perfectly healthy young boy and girl, pretend to be suffering from cancer. Not even their make up is believable. Willian Dafoe even worse of his usual bad self. A disaster. The director is a complete failure, in directing actors, as well as picturing interior, or exterior spaces. Last but not least, the music is so bad, it sounds like a cheap - very cheap - TV series selection. Everything in this film is so bad, I wouldn't know which is worse. In total, John Reed's masterpiece should have a better fate being filmed. Of course it seduces teenagers, but what do they know?...",3 September 2014
43,A Sick Pathetic CANCER movie,Abhilash Pillai,I was totally spellbound on seeing an 8.2 rating for this movie.IMDb rating has nowadays become wholly untrustworthy.The whole thing seemed like a soap opera series with crying tears and sentiments.If so much people are giving this rating I believe it is only for the sob.In real life this is really heartbreaking but for a movie it is sick and pathetic.The heroine does not deliver anything and the hero seems worst.The whole movie does not even require a review.It does not do the main basic reason for a film--TO ENTERTAIN(whether for crying or for laugh or for horror or any other emotion.This movie is for immature people who like to cry on seeing rubbish sentiments.....,29 August 2014
44,"Some good acting, insincere, infantile script.",Arjan Timmermans,"I've created an account for the sole cause of writing a review for this film, as I'm stunned by the fact that very few people seem to notice the flimsiness of the script.<br><br>Although this is obviously a teen movie, it starts OK with a good level of irony to balance out the profound underlying subject, not to make it too sentimental. This balance is totally lost after about 45 minutes. Anne Frank comes in out of nowhere, just to stir up the emotions a little more. This (along with some other plot twists) came across so insincere, that I decided to leave the theater half an hour before the film ended.<br><br>The fact that tear jerking seems to be a higher priority than offering solace and a good movie leaves a bad taste in my mouth.",3 July 2014
45,"Great story, but not the book.",Jesse Wojdylo,"I will be the first to say that the book by John Green captivated me. I went to the Chapel Hill Public Library to do some Wojdylo Social Media work and ended up seeing this book on the ""must reads"" shelf right before Christmas. I read the book in about three hours and I knew I had to watch the movie. I went to Twitter and asked my friends their thoughts on the book. They all loved it. I had to wait six months to see the movie.<br><br>I absolutely loved the book and the movie was outstanding. The one thing I did not like about the movie was the fact that Augustus' prior relationship was never mentioned in the movie. This was one of the main parts of the plot of the book as he did not want to hurt someone else. That did not play out at all in the movie.<br><br>Other than that, I felt as if the movie did a great job of telling the story of Hazel Grace Lancaster and Augustus Waters. There were moments in which there were tears in my eyes and there were moments that I could not help but laugh. I honestly wish I would have read the book closer to the movie release because I forgot some of the amazing lines and the movie did not do them justice. There is just something special about reading that great one liner.<br><br>As with most movie adaptations from books, I would strongly suggest reading the book first. The movie is well above average and even great in my book, no pun intended. Let me know what you thought of the movie!",25 July 2014
46,Sad,Quietb-1,"If you need a good cry, this movie is for you. You know going in you're going to a ""this can't last long"" love story.<br><br>In addition to using every sad trick in the current dying youth arsenal this effort goes beyond and even calls on Anne Frank references in case there is still a dry eye the house.<br><br>Perhaps the movie works too hard and too long to use one more Kleenex. How many ""eulogy"" scenes does one character need? Good thing Hazel or Gus didn't have a dog or it wouldn't have made it through the movie.<br><br>The performances are easier to watch then the subject matter. The young leads will be mentioned in Golden Globe circles. Laura Dern, the second best actor in her family gets better with age. William Dafoe can't be as bad as written. His one sour note performance and implausible popping in as the mail man felt contrived.<br><br>A good score and use of the Amsterdam locations lift spirits.<br><br>Dealing with cancer, the death of a child, and the loss of a friend are tough subjects to explore. Perhaps the movie is actually soft and romantic compared to the truth. After all as Tom Cruise once said, ""you can't handle the truth"".",18 June 2014
47,Tiresome and Too Long Romance,Claudio Carvalho,"The seventeen year-old Hazel Grace (Shailene Woodley) has lung cancer and needs to carry everywhere an oxygen tank. Her mother Frannie (Laura Dern) encourages her to go to a cancer support group against her will. However, when Hazel meets the eighteen year-old Gus (Ansel Elgort), who lost part of one leg with cancer but apparently is cured, they fall in love with each other. Hazel introduces her favorite novel to Gus and tells that she dreamed on having a conversation with the author, Van Houten (Willem Dafoe), who lives in Amsterdam. Gus contacts him and Van Houten invites them to visit him in Amsterdam. They travel to Netherlands with Frannie where Hazel will learn that things are not like they seem to be.<br><br>""The Fault in Our Stars"" is a tiresome and too long romance. The story has a promising beginning, sort of Gus Van Sant's ""Restless"" and supported by the good performances and chemistry of the young lead couple, but the film should have been edited to become shorter. In the end, it becomes a melodramatic Mexican soap opera. My vote is six.<br><br>Title (Brazil): ""A Culpa é das Estrelas"" (""The Fault is from the Stars"")",1 November 2014
48,Circus for the masses,angeluz-1,"I am open minded enough to watch/read a work of art that is not in my typical favorite subject. That's why I watched a film with a 8.2 rating despite that being under the ""romance"" category. <br><br>The dialogs where 100% not teenagers, despite the fact that they may be mature because of their life experience... Have you heard a real teenager speaking? The whole movie is so surrealistic that it would be the same if the characters were blue and could fly. <br><br>And by the way, not less important, the movie is disrespectful to real cancer patients and their families. <br><br>But, if you like to cry for some sick fiction teenagers for entertainment, because you can't feel a s**t in real life, this can be a good pick.",1 September 2014
49,Not Impressed,MeMeTellem,"I used to be a regular visitor of this site because I would check the ratings to decide whether or not I would watch a movie I don't care to see. This movie is rated well above what it deserves. <br><br>It started off nice. I thought it was going to tell a realistic love story. Instead, it gave what it said it wasn't, a fairy tale and a cheesy one at that.<br><br>Once you get over the fact that they both have cancer, it really isn't a good movie. It seems like the fact that they are sick is the only thing carrying this movie. <br><br>Some scenes were really unnecessary, rushed, drawn out and well...boring. <br><br>As the movie went on, I couldn't take it anymore. So, as the lady was trying to help the girl up the ladder, I stopped it and returned it. There wasn't any love chemistry between the two main characters. It's more like they liked each other because of the fact that they are both dying. The chemistry is so forced that it couldn't fool a Disney princess.<br><br>I love romance movies but this was a miss. I was expecting a heart melting story considering all of the hype over this movie. <br><br>On the bright side it reminds me of the movie ""Remember me"" except that was a better movie.",29 November 2014
50,TIL: Adding cancer as a story theme doesn't make your movie any more interesting or any less shallow,Daniel Novak,"The Fault in Our Stars is not much more than a cliché romance movie, but with one main difference - the theme of cancer. The fact that both the protagonists have cancer could have given this otherwise atrociously shallow movie some depth, but it didn't. The cancer theme was poorly handled, and despite dealing with such an important and sensitive issue, the movie doesn't rise to anything more than an unoriginal and cliché chick flick. By using it's cancer theme purely as a vehicle for romance, this movie ends up feeling... wrong. It's offensive.<br><br>See, this movie is essentially like porn for women. The female lead is a girl most girls can identify with, except that she has cancer. The male lead is, as usual with these type of movies, the boy of every girls dreams, except that he has cancer. He's handsome, clever, fit, alpha male etc. Inexplicably, he has eyes only for the female lead (of course) and is a virgin. <br><br>So it's basically just another romance movie. Cancer doesn't give this movie any depth, but it's poor handling of the sensitive theme does make it more offensive. <br><br>Oh, and no, kissing where Anne Frank spent several miserable years doesn't make your movie any better, it's just offensive.<br><br>Normally I wouldn't review this stuff, but this is the most overrated movie on IMDb.",28 August 2016
51,This movie is sappy and overrated.,lilytheresej,"I strongly dislike this movie. The love story physically makes me Ill! I wouldn't recommend it to anyone (unless you are a desperate and sappy teenager) It is based on an extremely unlikely romance between two young teenagers who obviously only like each other because they come from similarly rough backgrounds, and are so desperate to have a relationship that they start seeing the first person they bump into. In all fairness, I did find the acting in this moving (particularly from hazel) quite good. Her pain when gus dies is quite convincing. But unfortunately, good acting in one scene is not enough, and this movie (and book) turned out to be a complete waste of time. Please don't put yourself through the pain of watching it.",1 January 2016
52,We call it LOVE,Amin Ghanbari,"Imagining a day without love has become impossible since I watched this movie. No matter which kind of love we focus on, what really matters is this that an antidote to all poisons and a key for all doors has been summarized into 4 words; LOVE.<br><br>It was a year ago when I started reading John Green's novel, ""The Fault In Our Stars"". I found out from the first pages that at least one guy could finally find a new way to anecdote a romance story and do believe in this fact that this guy could make a revolution in this genre. Actually, as a person who usually writes about different subjects, I had never ever thought about this kind of relationship. A relationship between two teenagers whom both suffer from cancer and in a way are strange. Not only the idea of this story is something pure but also the words which writer's used to communicate better with readers are among the best ones. anyway, accept my apology because we are here not for the book's review but because of the movie's one.<br><br>Like all the reviews I have here on IMDb, screenplay is the first item in which I'm interested to talk to you about it. As you know when you want to make a movie out of a successful novel or story which has acclaimed critical praises without any pictures, you have a hard job to do not only because of this fact that you are not able to change everything you want but also because of this fact that maybe changing words affects reader's mind. Here the writers could've done their job in its best way. Just follow these four simple steps and then you will find out why I'm telling you this. 1-Open The Book 2-Read It 3-Watch The Movie 4-Review The Book , and you feel that you've seen all the things you expected without any deficiencies. That's exactly the reason I know this title as an important movie. Scott Neustadter and Michael H. Weber have done their best.<br><br>About the casts, I searched, but couldn't find anyone better than Shailene Woodley as Hazel and Ansel Elgort as Gus. We've seen them before in the Divergent but here they show how good they are. Two things would be enough to prove their abilities; The way Ansel Elgort tries to communicate with all audiences and his co star by his body language and without any dialogue and sometimes just by staring into Hazel's eyes which shows that he has overwhelmed by his role and his character and the way Hazel tries to convince you she is in love with Gus. So, they've done their job perfectly. Actually, I've become one of their fans since I watched this movie and their amazing collaboration with each other.<br><br>As a conclusion, I prefer to write about the best scene of the movie, based on my own opinion. I think the scene that Gus asked Hazel to write him a funeral speech and asked her to read it in front of him, while he was alive and was there in his own funeral ceremony, was the best scene. The way they became sad, the way they became happy by reviewing their memories and etc. all together would be enough to convince you how memorable this scene is.<br><br>I think if you are interested in romance movies you should watch this movie. Believe me! it's a good one. <br><br>Best Regards, <br><br>Amin Ghanbari",8 July 2015
53,No spoilers,cleardawn-1,"Obviously, Mr. denizmoraligil, you had not to deal by proxy with no one suffering of the ""much the same in the movie"". Because if you had, nothing but ""that much the same"" would be important in your life.<br><br>You have 24/7, with luck/ 364 days to think ""much in the same"". There is no future to plan, there is no happiness to program and pursue, there is not even joy in watching a sunset, or in listening a symphony.<br><br>And if you are lucky enough in finding love and have the valour to let yourself immerse in the feeling, it will never be without remembering that ""to get a Rainbow you'll had to do with the rain"".<br><br>So, Mr. denizmoraligil, may God forbid that you experience that ""much of the same"", but also may God grant you a bit of charity and understanding to be able to discover the hidden beauty that some people have the heart to let out and accept even in the dreadful monotony of every one of their days, hours and seconds.<br><br>To me, this movie is a ""master piece"" that shades feelings, worthy of 10*.",31 March 2015
54,Let's just be honest here,bez1218,"OK so here's the thing. I was so not going to bother writing a review for this movie. Yes I loved it however there were things in the book I think should have been in the movie. That's why I give it a 9 not a 10! Now the reason I'm writing this review, this movie is sad. It promises to be sad just by the decription and the trailer. Looking at the cover tells you that it's going to be romantic. If you do not like these types of movies or you are a heartless bonehead like the guy that gave this heartfelt movie a 1 and wishes he could have given a 0, do not watch this movie. My fiancé put it right, this movie (and book) is The Notebook on steroids! You will cry.You will get mad at the crying because it won't stop. And above all you will watch it again and again thinking each time you'll make it without a single tear. That will not happen but you'll try anyway. Hazel Grace and Augustus Waters will steal your heart and the end is the hardest part. Yes someone dies but who I won't spoil that. Its not who you think btw.",2 March 2015
55,worst movie ever,andrewbalboni,"I have never seen a worse movie. The acting was the worst i have ever seen the dialogue was horrible and it is unrealistic i mean seriously star wars is more realistic and i'm not the biggest romance movie fan but it is still not good I can deal with it if there is good acting, dialogue and is realistic but it has none of those factors. It is predictable because they try to make it unpredictable but it doesn't work it gets worse and worse they try to be funny but the jokes fall flat. Ansel elgort was the worst actor in this and i just wanted everyone to die in this movie. it is even worse than titanic 2 and that movie was not good it at least had people die that i didn't like this only had one so it is obviously sucks",5 August 2015
56,A Heartwarming Romance Better Than Titanic,KalKenobi83,"Watched The Fault In Our Stars Featuring Shaliene Woodley(The Spectacular Now) as Hazel Grace Lancaster ,Ansel Egort(Carrie) as Augustus Waters, Nat Wolff(Stuck In Love) as Issac also Starring Laura Dern(Jurassic Park) as Fran Lancaster,Sam Trammell(True Blood) as Michael Lancaster , Lotte Verbeek(The Borgias) as Lidewij Vliegenthart ,Mike Birbigila(Girls) as Patrick and Willem Dafoe(The Grand Budapest Hotel) as Peter Van Houten. The Film was great also a Very Touching story of Hope and Love also it was great to see the dynamic of Augustus and Grace living with Terminal Illnesses and still having a Positive Outlook on life.Amazing Screenplay by Michael H, Weber(500 Days Of Summer) &amp; Scott Neustdater(The Spectacular Now), Cinematography By Ben Richardson(Beasts Of The Southern Wild) ,Costume Design By Mary Claire Hannan(Serendipity) and Direction By Josh Boone(Stuck In Love) , A Heartwarming Romance Better Than Titanic 10/10",3 July 2015
57,I loved this movie,bishalfz,"This movie will remind you about how special is your life is and helps you embrace your life with good deeds. Its a one time must watch movie. Go watch it and find out how lucky everyone is in this world. This movie can make you sad for character's but if you think deeply u will find out that its true happiness of life that those characters feel in the Amsterdam trip. Whether you got this happiness for small time or for whole life ,it doesn't matter its just that you should feel like that once in our life. The end was also good I like it when author Van Houten comes to meet Hazel and give her that letter its awesome. So summary watch the movie and fall in love with your life,this two hours of movie is worth of your time.",10 June 2015
58,wonderful,timmysmom-37658,"All I can say it was a wonderful story plus a box of Kleenex and it was worth it.<br><br>I think the actor and actress and wonder as I watched this how they were able to get through this story? One has to give them 10 stars for the acting alone. I do think it should be watched by one and all.<br><br>I will tell my friends of this movie and myself and many friends are survivors. I am so glad I rented this movie. I hope to read the book in the future, if I can find it.<br><br>Some times I think we need more of this kind of movie, a REAL story, there are so many violent stories on the screen these days.<br><br>god Bless the cast and all that worked on this movie.",6 June 2015
